Origin,Dest,Price/Ticket,Miles
LIT,MAF,374.91,608
LIT,SFB,91.87,765
JAN,MCO,86.21,588
JAN,DEN,91.18,967
JAN,ATL,230.35,341
JAN,PDX,157.17,1958
BTR,RDU,288.2,804
BTR,SMF,259,1814
BTR,ATL,234.9,448
BTR,DCA,441.74,985
BTR,GSP,265.68,601
BTR,PHF,291.12,956
GPT,MSP,136.95,1024
GPT,ATL,225.55,352
GPT,GSP,266.88,505
GPT,GSO,218.57,658
GPT,SFB,71.49,485
BHM,PHL,178.6,772
BHM,LAX,251.89,1815
BHM,SAN,285.16,1759
BHM,AUS,204.91,682
BHM,BOS,189.21,1050
BHM,LGA,182.07,866
BHM,TPA,177.22,459
BHM,LAS,257.84,1618
BHM,MCI,123.89,594
BHM,MCO,171.38,479
BHM,FLL,200.57,650
BHM,MSY,217.75,321
BHM,PHX,253.6,1455
BHM,MHT,378.32,1051
BHM,SJU,213.97,1652
BHM,SLC,358.6,1472
BHM,MSP,207,854
BHM,SAT,206.47,744
BHM,CLE,202.24,604
BHM,DEN,110.08,1083
BHM,SMF,287.63,1968
BHM,DTW,239.88,625
BHM,PIT,214.18,598
BHM,PVD,212.75,1009
BHM,ATL,221.56,134
BHM,DCA,156.18,653
BHM,STL,206.62,411
BHM,ABQ,229.78,1138
BHM,BWI,192.55,682
BHM,CMH,202.24,492
BHM,PDX,267.54,2064
BHM,IND,146.69,425
BHM,MKE,269.4,650
BHM,SJC,310.71,1990
BHM,RNO,251.93,1871
BHM,OAK,269.1,2005
BHM,BDL,208.04,961
BHM,ORF,124.28,639
BHM,ILM,277.24,511
BHM,BUF,220.12,779
BHM,LBB,244.75,868
BHM,AGS,218.89,277
BHM,ALB,242.16,946
BHM,OKC,205.27,632
BHM,HOU,198.34,570
BHM,FNT,257.98,669
BHM,DAL,191.01,587
BHM,MDW,204.9,570
BHM,MYR,283.68,451
BHM,ELP,274.58,1148
BHM,HRL,197.33,826
BHM,ISP,239.42,902
BHM,AMA,206.62,861
BHM,CRP,165.17,754
BHM,MAF,325.65,906
DAL,PHL,204.38,1295
DAL,LAX,184.02,1246
DAL,SAN,203.78,1182
DAL,SFO,186.8,1476
DAL,AUS,165.17,189
DAL,BOS,191.54,1554
DAL,LGA,193.75,1381
DAL,CLT,195.85,926
DAL,TPA,186.83,917
DAL,LAS,201.27,1067
DAL,MCI,173.95,460
DAL,MCO,201.72,973
DAL,FLL,198.99,1108
DAL,MSY,163.34,436
DAL,PBI,229.54,1091
DAL,PHX,209.7,879
DAL,RSW,200.69,1005
DAL,MEM,158.78,423
DAL,MHT,247.24,1545
DAL,SJU,240.15,2154
DAL,SLC,210.35,999
DAL,MSP,161.14,853
DAL,SAT,170.75,248
DAL,CLE,212.3,1015
DAL,DEN,181.23,651
DAL,SEA,204.23,1670
DAL,RDU,207.72,1052
DAL,SMF,260.3,1442
DAL,DTW,169.83,981
DAL,PIT,187.21,1060
DAL,PVD,278,1521
DAL,ATL,188.09,721
DAL,BNA,206.91,623
DAL,DCA,200.55,1184
DAL,STL,195.73,546
DAL,ABQ,210.37,580
DAL,BOI,197.64,1282
DAL,BWI,213.65,1209
DAL,EWR,201.89,1365
DAL,JAX,205.34,907
DAL,CMH,200.12,919
DAL,OMA,169.77,585
DAL,PDX,213.03,1626
DAL,GEG,218.24,1486
DAL,IND,211.09,755
DAL,MKE,176.65,850
DAL,SJC,206.73,1450
DAL,SNA,255.38,1216
DAL,RNO,247.25,1356
DAL,OAK,212.75,1468
DAL,ONT,196.47,1200
DAL,RIC,238.35,1149
DAL,PNS,198.67,592
DAL,SDF,203.03,725
DAL,PWM,153.92,1615
DAL,BDL,301.55,1463
DAL,TUL,135.77,237
DAL,ORF,181.59,1203
DAL,TUS,248.89,824
DAL,IAD,195.08,1163
DAL,CVG,198.49,805
DAL,GSP,244.17,852
DAL,BUF,297.92,1206
DAL,ICT,183.73,333
DAL,LBB,166.88,293
DAL,ALB,227.23,1428
DAL,CHS,193.94,977
DAL,OKC,139.14,181
DAL,HOU,181.15,239
DAL,LIT,147.72,296
DAL,BHM,192.7,587
DAL,MDW,202.94,793
DAL,GRR,195.87,927
DAL,ROC,238.1,1259
DAL,MYR,272.1,1038
DAL,ECP,224.77,674
DAL,ELP,196.87,562
DAL,BUR,206.4,1243
DAL,LGB,279.87,1232
DAL,HRL,171.28,458
DAL,ISP,289.92,1420
DAL,AMA,169.14,323
DAL,CRP,191.31,352
DAL,MAF,191.08,319
MDW,PHL,224.53,668
MDW,LAX,217.83,1750
MDW,SAN,231.98,1728
MDW,SFO,229.87,1855
MDW,AUS,222.4,972
MDW,BOS,161.48,861
MDW,LGA,166.33,725
MDW,CLT,186.86,584
MDW,TPA,206.07,997
MDW,LAS,211.92,1521
MDW,MCI,180.02,405
MDW,MCO,191.29,990
MDW,FLL,189.43,1167
MDW,MSY,198.59,825
MDW,PBI,229.39,1128
MDW,PHX,218.38,1444
MDW,RSW,206.99,1105
MDW,MEM,168.24,480
MDW,MHT,203.97,838
MDW,SJU,246.71,2057
MDW,SLC,256.41,1259
MDW,MSP,161.02,349
MDW,SAT,220.1,1036
MDW,CLE,171.75,307
MDW,DEN,192.32,895
MDW,SEA,217.74,1733
MDW,RDU,180.66,632
MDW,SMF,241.14,1790
MDW,DTW,154.78,228
MDW,PIT,169.31,402
MDW,PVD,184.45,842
MDW,ATL,175.07,591
MDW,BNA,206.77,395
MDW,DCA,209.91,601
MDW,STL,189.32,251
MDW,ABQ,257.84,1121
MDW,BOI,249.12,1448
MDW,BWI,190.77,611
MDW,EWR,187.76,711
MDW,JAX,205.3,849
MDW,CMH,171,283
MDW,OMA,171.3,423
MDW,PDX,226.63,1751
MDW,DSM,114.37,306
MDW,GEG,244.27,1511
MDW,IND,142.11,162
MDW,SJC,240.4,1838
MDW,SNA,250.86,1731
MDW,RNO,258.1,1680
MDW,OAK,273.16,1844
MDW,ONT,228.56,1706
MDW,RIC,194.25,629
MDW,PNS,205.78,781
MDW,SDF,153.6,271
MDW,PWM,221.92,895
MDW,BDL,235.35,777
MDW,TUL,239.17,583
MDW,ORF,178.93,704
MDW,TUS,268,1440
MDW,IAD,147.38,577
MDW,CVG,120.76,249
MDW,GSP,200.5,562
MDW,BUF,164.83,468
MDW,ICT,200.72,589
MDW,LBB,238.24,951
MDW,SRQ,331.45,1035
MDW,ALB,234.18,717
MDW,CHS,171.96,745
MDW,OKC,171.58,691
MDW,HOU,211.12,937
MDW,FNT,130.77,221
MDW,LIT,237.88,544
MDW,BHM,201.86,570
MDW,DAL,205.04,793
MDW,GRR,141.81,137
MDW,ROC,175.84,523
MDW,ECP,219.94,795
MDW,ELP,201.35,1237
MDW,BUR,227.11,1740
MDW,LGB,318.49,1741
MDW,HRL,224.75,1212
MDW,ISP,175.58,765
MDW,AMA,246.82,880
MDW,CRP,183.84,1112
MDW,MAF,224.99,1047
MDT,ORD,280.39,594
MDT,CLT,259.03,413
MDT,MCO,86.44,851
MDT,DEN,96.62,1474
MDT,RDU,67.17,317
MDT,ATL,270.03,620
MDT,IND,154.74,507
MDT,PNS,314.82,891
MDT,MYR,70.72,465
MDT,PGD,109.83,963
MDT,PIE,107.33,912
MDT,SFB,99.14,827
EVV,MIA,280.37,944
EVV,FLL,278.84,931
EVV,ATL,188.86,350
EVV,VPS,81.69,524
EVV,MLB,248.29,792
EVV,SFB,92.62,734
GRR,PHL,240.27,573
GRR,LAX,191.87,1874
GRR,SAN,244.5,1855
GRR,AUS,220.9,1103
GRR,BOS,259.51,740
GRR,ORD,157.16,137
GRR,LGA,108.75,618
GRR,TPA,174.6,1041
GRR,DFW,318.11,931
GRR,LAS,143.73,1642
GRR,MCI,197.67,539
GRR,MCO,144.56,1024
GRR,FLL,144.22,1198
GRR,MSY,171.69,927
GRR,PBI,151.31,1158
GRR,PHX,210.47,1574
GRR,RSW,175.65,1147
GRR,SJU,242.1,2035
GRR,SLC,222.97,1367
GRR,MSP,227.13,408
GRR,SAT,227.01,1168
GRR,DEN,197.92,1015
GRR,SEA,329.99,1807
GRR,RDU,264.02,602
GRR,SMF,232.84,1899
GRR,DTW,153.33,120
GRR,PIT,114.98,319
GRR,ATL,234.45,640
GRR,BNA,212.47,470
GRR,DCA,214.39,524
GRR,ABQ,253.55,1253
GRR,BOI,233,1542
GRR,BWI,159.95,528
GRR,EWR,391.15,605
GRR,JAX,171.88,880
GRR,CMH,185.87,241
GRR,OMA,159.32,544
GRR,PDX,343.41,1833
GRR,SJC,228.47,1950
GRR,RNO,245.75,1788
GRR,OAK,257,1955
GRR,SDF,126.65,325
GRR,BDL,206.24,659
GRR,TUL,219.44,720
GRR,ORF,170.85,644
GRR,CHS,156.48,750
GRR,OKC,252.43,828
GRR,HOU,202.51,1061
GRR,TLH,299.32,863
GRR,DAL,266.49,927
GRR,MDW,145.1,137
GRR,MSO,295.58,1421
GRR,PGD,125.55,1118
GRR,PIE,127.17,1044
GRR,SFB,122.02,1001
GRR,AZA,150.85,1561
GRR,GTF,250.85,1295
MSN,PHL,195.6,764
MSN,LAX,332.82,1687
MSN,SFO,332.8,1772
MSN,ORD,212.31,108
MSN,TPA,219.49,1113
MSN,LAS,153.81,1454
MSN,MCO,101.24,1109
MSN,PHX,129.48,1396
MSN,RSW,235.84,1222
MSN,SJU,288.69,2180
MSN,SLC,360.5,1174
MSN,MSP,219.68,228
MSN,DEN,221.85,826
MSN,SEA,331.4,1622
MSN,RDU,156.74,753
MSN,DTW,246.02,311
MSN,ATL,264.25,707
MSN,BNA,234.68,504
MSN,EWR,267.67,799
MSN,IAH,390.29,966
MSN,IAD,193.68,684
MSN,BIL,229.31,965
MSN,CHS,205.35,868
MSN,GNV,212.15,1007
MSN,BUR,304.81,1676
CHA,MCO,209.37,510
CHA,FLL,183.3,687
CHA,ATL,196.06,106
CHA,EWR,125,718
CHA,MLB,164.86,548
CHA,GNV,181.35,406
CHA,PIE,81.63,513
CHA,SFB,82.69,490
XNA,LAX,144.28,1371
XNA,SFO,323.74,1550
XNA,ORD,384.67,522
XNA,DFW,239.67,280
XNA,LAS,119.69,1163
XNA,MSP,264.37,596
XNA,DEN,224,616
XNA,ATL,294.44,589
XNA,EWR,290.86,1131
XNA,VPS,103.33,601
XNA,SFB,106.75,920
DAY,DFW,289.06,861
DAY,ATL,227.96,432
DAY,TLH,233.53,655
DAY,MYR,67.11,520
DAY,PGD,95.9,904
DAY,PIE,95.3,831
DAY,SFB,88.06,785
ROC,LAX,274.1,2272
ROC,SAN,266.92,2251
ROC,SFO,266.91,2361
ROC,AUS,220.46,1418
ROC,BOS,103.24,343
ROC,ORD,233.16,528
ROC,CLT,237.32,573
ROC,TPA,210.41,1079
ROC,LAS,369,2040
ROC,MCI,235.23,925
ROC,MCO,206.69,1033
ROC,FLL,135.41,1183
ROC,MSY,207.9,1142
ROC,PBI,223.54,1141
ROC,PHX,320,1967
ROC,RSW,251.99,1166
ROC,SJU,253.12,1832
ROC,MSP,239.13,783
ROC,SAT,262.89,1484
ROC,DEN,291.18,1413
ROC,JAC,516,1655
ROC,SEA,215.42,2166
ROC,RDU,213.77,503
ROC,SMF,142.71,2293
ROC,DTW,223.69,296
ROC,ATL,253.67,749
ROC,BNA,248.71,680
ROC,ABQ,427.5,1643
ROC,BOI,336.22,1925
ROC,JFK,167.49,264
ROC,BWI,169.69,277
ROC,EWR,157.71,246
ROC,CMH,194.26,346
ROC,PDX,238.02,2203
ROC,IND,154.08,505
ROC,MKE,145.61,518
ROC,HNL,468.56,4752
ROC,SJC,250.27,2346
ROC,OGG,468.45,4696
ROC,OAK,376.5,2351
ROC,PSP,276.49,2179
ROC,SDF,141.75,544
ROC,ORF,185.99,436
ROC,VPS,244.37,999
ROC,ANC,672.77,3126
ROC,CHS,135.48,717
ROC,OKC,144.24,1190
ROC,HOU,242.55,1346
ROC,BHM,199.51,822
ROC,DAL,281.6,1259
ROC,MDW,218.69,523
ROC,ELP,296.59,1748
ROC,PGD,121.92,1143
ROC,SFB,112.71,1009
EYW,ORD,343,1251
EYW,ATL,280.43,646
EYW,EWR,247.5,1196
EYW,IND,312.91,1078
EYW,MKE,323.48,1315
EYW,SDF,312.4,967
EYW,GRB,427.5,1420
EYW,ATW,315.48,1411
BIS,LAS,126.69,1048
BIS,MSP,252.93,386
BIS,DEN,82.81,516
BIS,PIT,222,1112
BIS,ABQ,97,865
BIS,BWI,277.74,1322
BIS,MKE,243.41,683
BIS,IAD,246,1294
BIS,SFB,134.02,1628
BIS,AZA,143.39,1092
MLB,CLT,254.58,490
MLB,MSP,292.12,1349
MLB,CLE,114.91,920
MLB,ATL,199.22,442
MLB,BNA,228.17,656
MLB,ANC,493.1,3859
MLB,EVV,250.08,792
MLB,CHA,185.81,548
MLB,CID,283.15,1136
CID,LAX,125.98,1550
CID,ORD,258.5,196
CID,LGA,290.29,929
CID,LAS,129.94,1319
CID,MCO,102.37,1097
CID,SLC,389.64,1054
CID,MSP,253,220
CID,DEN,234.38,692
CID,ATL,243.16,694
CID,EWR,403.27,915
CID,BDL,215.63,979
CID,SBA,65.5,1608
CID,MLB,294.76,1136
CID,DAB,280.85,1060
CID,PGD,121.96,1170
CID,PIE,117.66,1090
CID,SFB,119.32,1078
CID,AZA,133.48,1240
MOB,PHL,351.71,968
MOB,BOS,291.81,1248
MOB,PVD,307.08,1205
MOB,ATL,217.62,302
MOB,DCA,299.51,849
MOB,JFK,239.83,1062
MOB,IAH,350,427
MOB,BDL,251.81,1161
MOB,GSP,264.63,455
MOB,HPN,158.5,1082
CAK,ORD,168.95,343
CAK,TPA,95.83,894
CAK,MCO,86.86,861
CAK,FLL,80.35,1026
CAK,RSW,111.45,991
CAK,ATL,195.37,528
CAK,EWR,165.33,382
CAK,ECP,262.36,768
GNV,ATL,224.99,300
GNV,MSN,260.1,1007
MSO,PHL,315.65,1993
MSO,LAX,106.25,923
MSO,SFO,151.25,769
MSO,DFW,204.17,1320
MSO,LAS,93.98,750
MSO,SLC,224.2,436
MSO,MSP,270.66,1013
MSO,DEN,190.21,679
MSO,DTW,347.01,1541
MSO,ATL,400.37,1800
MSO,OAK,89.55,758
MSO,GRR,311.44,1421
MSO,AZA,109.43,948
FAR,LAX,120.33,1440
FAR,ORD,314.68,557
FAR,CLT,321.99,1153
FAR,DFW,443.58,968
FAR,LAS,135.98,1205
FAR,SJU,645.72,2627
FAR,MSP,232.56,223
FAR,DEN,96.24,627
FAR,RDU,339.51,1203
FAR,ATL,395.83,1123
FAR,IND,294.46,726
FAR,CVG,252.64,819
FAR,SFB,142.26,1508
FAR,AZA,156.99,1220
FSD,LAX,111.35,1340
FSD,SAN,238.39,1336
FSD,ORD,230.32,462
FSD,LAS,124.8,1104
FSD,MSP,223.18,196
FSD,DEN,163.36,483
FSD,ATL,294.52,954
FSD,DCA,249.17,1074
FSD,BWI,305.38,1084
FSD,JAX,329.86,1224
FSD,PIE,118.17,1334
FSD,SFB,122.15,1334
FSD,AZA,127.32,1072
GRB,ORD,267.44,173
GRB,TPA,267.64,1180
GRB,MSP,238.38,252
GRB,JAC,391.58,1124
GRB,DTW,292.61,287
GRB,ATL,315.97,774
GRB,DCA,284.18,692
GRB,BOI,314.28,1394
GRB,SRQ,334.87,1218
GRB,EYW,398.56,1420
MYR,PHL,86.7,473
MYR,BOS,100.03,738
MYR,ORD,108.24,753
MYR,LGA,101.71,563
MYR,CLT,352.3,157
MYR,DFW,163.65,1048
MYR,MCI,69.59,959
MYR,MCO,71.2,388
MYR,FLL,102.52,529
MYR,MSP,102,1085
MYR,CLE,83.81,557
MYR,DEN,115.84,1485
MYR,DTW,94.15,636
MYR,PIT,95.71,475
MYR,PVD,70.17,690
MYR,ATL,227.22,317
MYR,BNA,72.6,471
MYR,BWI,91.87,399
MYR,EWR,135.58,550
MYR,CMH,70,488
MYR,IND,75.83,583
MYR,OAK,295.28,2429
MYR,SDF,74.31,491
MYR,BDL,95.26,664
MYR,CVG,78.1,489
MYR,SYR,81.48,668
MYR,LEX,70.19,438
MYR,CRW,78.08,356
MYR,FNT,73.11,692
MYR,BHM,293.59,451
MYR,DAL,273.51,1038
MYR,MDT,75.03,465
MYR,DAY,64.84,520
MYR,ELP,358.69,1599
MYR,SWF,85.66,601
MYR,ABE,82.6,518
MYR,ISP,73.03,586
MYR,TTN,75.36,509
MYR,LCK,80.49,478
MYR,BLV,82.16,696
MYR,FWA,73.87,610
MYR,CKB,73.92,394
MYR,PBG,89.96,811
MYR,HTS,80.48,382
MYR,IAG,92.63,650
MYR,PSM,75.67,783
MYR,ACY,90.75,466
MYR,LBE,88.34,455
ECP,PHL,256.1,886
ECP,LAX,315.6,1920
ECP,SAN,357.04,1853
ECP,AUS,238.19,710
ECP,BOS,204.47,1165
ECP,LGA,222.35,981
ECP,LAS,204.82,1739
ECP,MCI,245.12,797
ECP,MSY,439,268
ECP,PHX,219,1551
ECP,MHT,233.5,1175
ECP,MSP,127.06,1080
ECP,CLE,247.1,793
ECP,DEN,263.34,1250
ECP,SEA,441.79,2264
ECP,RDU,200.42,556
ECP,DTW,215.38,829
ECP,PIT,251.56,765
ECP,PVD,355.67,1120
ECP,ATL,218.22,240
ECP,BNA,174.97,401
ECP,DCA,270.77,769
ECP,STL,235.16,634
ECP,ABQ,257.16,1252
ECP,BWI,225.76,798
ECP,CMH,220.47,684
ECP,OMA,384.82,942
ECP,PDX,303.67,2240
ECP,MKE,198.19,876
ECP,SNA,617,1889
ECP,OAK,410,2136
ECP,PWM,208.72,1250
ECP,BDL,268.69,1081
ECP,TUL,255.3,709
ECP,LBB,296.99,967
ECP,OKC,273.69,768
ECP,HOU,216.14,571
ECP,DAL,231.9,674
ECP,MDW,221.11,795
ECP,CAK,280.66,768
ECP,ELP,291.54,1223
ECP,BUR,396.02,1916
ECP,AMA,282.68,983
ECP,CRP,301.71,730
ECP,MAF,230.21,977
PHF,MSY,246.51,933
PHF,ATL,191.14,508
PHF,BTR,275.33,956
ELP,PHL,214.33,1824
ELP,LAX,162.78,715
ELP,SAN,135.08,636
ELP,SFO,283.29,993
ELP,AUS,196.36,528
ELP,BOS,309.31,2067
ELP,MIA,296,1631
ELP,ORD,203.79,1236
ELP,LGA,234.55,1904
ELP,CLT,270.2,1482
ELP,TPA,230.13,1452
ELP,DFW,247.18,551
ELP,LAS,163.1,583
ELP,MCI,222.03,834
ELP,MCO,216.17,1516
ELP,FLL,232.52,1633
ELP,MSY,235.74,965
ELP,PHX,144.01,347
ELP,RSW,287.42,1528
ELP,MEM,260.65,972
ELP,MHT,571.8,2052
ELP,SJU,275.29,2674
ELP,SLC,218.14,693
ELP,SAT,196.56,496
ELP,CLE,269.26,1508
ELP,DEN,123.33,563
ELP,SEA,270.05,1368
ELP,SMF,231.6,981
ELP,DTW,117.94,1455
ELP,PIT,269.95,1572
ELP,PVD,401.81,2039
ELP,ATL,292.08,1282
ELP,BNA,228.94,1167
ELP,DCA,246.32,1719
ELP,STL,206.2,1022
ELP,ABQ,299.2,223
ELP,BOI,155.88,972
ELP,BWI,258.66,1741
ELP,EWR,185.26,1888
ELP,JAX,270.5,1462
ELP,OMA,202.33,875
ELP,PDX,282.28,1288
ELP,IND,281.6,1249
ELP,MKE,247.36,1270
ELP,IAH,266.62,667
ELP,SJC,197.78,964
ELP,SNA,231.78,681
ELP,RNO,214.57,920
ELP,OAK,218.48,988
ELP,ONT,150.46,670
ELP,SDF,214.39,1247
ELP,TUL,146.64,673
ELP,BUF,152.94,1693
ELP,LBB,161.86,295
ELP,AGS,329.3,1425
ELP,CHS,329.59,1538
ELP,OKC,241.15,563
ELP,HOU,240.56,677
ELP,FNT,171.66,1457
ELP,LIT,214.37,843
ELP,BHM,290,1148
ELP,DAL,199.95,562
ELP,MDW,205.75,1237
ELP,MYR,344.78,1599
ELP,ECP,241.81,1223
ELP,BUR,200.91,715
ELP,HRL,199.05,653
ELP,CRP,271.39,601
ELP,MAF,259,246
ELP,TTN,129.72,1850
ELP,SFB,112.09,1514
GUC,DFW,288.46,678
GUC,IAH,362.25,886
MFE,PHL,323.11,1627
MFE,LAX,147.86,1318
MFE,DFW,249.99,469
MFE,LAS,153.29,1210
MFE,MEM,329.14,784
MFE,DTW,306.58,1391
MFE,IAH,252.36,316
MFE,SFB,127.95,1059
MFR,LAX,94.93,630
MFR,SFO,227.21,329
MFR,LAS,94.92,600
MFR,MEM,381,1836
MFR,DEN,248.75,964
MFR,ATL,285.26,2163
MFR,AZA,76.4,875
ITO,LAX,352.42,2449
ITO,HNL,134.03,216
ITO,LIH,152.77,318
ITO,OGG,110.96,121
LNK,ORD,260.6,466
LNK,DEN,300.75,423
MRY,LAX,149.62,266
MRY,LAS,83.5,375
MRY,DEN,185,959
BTV,PHL,279.68,335
BTV,MIA,224.3,1348
BTV,ORD,264.42,763
BTV,LGA,181.83,258
BTV,FLL,233.24,1327
BTV,PBI,191.39,1286
BTV,PHX,330.62,2203
BTV,ATL,275.27,961
BTV,ABQ,294.29,1881
BTV,JFK,153.14,266
BTV,EWR,127.26,266
BTV,SAV,121,956
BTV,PNS,294.36,1232
BTV,IAD,141.17,441
BUR,PHL,384.74,2392
BUR,SAN,329,122
BUR,SFO,139.69,326
BUR,AUS,203.82,1241
BUR,BOS,218.86,2601
BUR,LGA,242.77,2460
BUR,CLT,235.1,2118
BUR,TPA,217.2,2155
BUR,LAS,154.71,223
BUR,MCI,286.76,1354
BUR,MCO,263.5,2215
BUR,FLL,278.07,2341
BUR,MSY,228.27,1668
BUR,PHX,156.63,369
BUR,MEM,203.51,1613
BUR,SJU,435,3385
BUR,SLC,127.65,574
BUR,MSP,201.81,1523
BUR,SAT,226.08,1211
BUR,CLE,234.49,2042
BUR,DEN,180.23,850
BUR,SEA,212.08,937
BUR,RDU,241.69,2231
BUR,SMF,151.51,358
BUR,DTW,237.33,1968
BUR,PIT,375.56,2126
BUR,PVD,298.39,2582
BUR,ATL,364.6,1941
BUR,BNA,273.84,1791
BUR,DCA,239.7,2302
BUR,STL,234.54,1583
BUR,ABQ,186.83,672
BUR,BOI,155.75,656
BUR,JFK,264.33,2465
BUR,BWI,226.37,2320
BUR,EWR,260.78,2444
BUR,CMH,291.49,1986
BUR,OMA,233.64,1319
BUR,PDX,165.91,817
BUR,DSM,220.77,1436
BUR,GEG,151.35,927
BUR,IND,280.53,1805
BUR,MKE,226.37,1745
BUR,SJC,139.64,296
BUR,RNO,147.36,374
BUR,OAK,152,325
BUR,SDF,330.14,1834
BUR,BDL,402.62,2516
BUR,TUL,270.04,1276
BUR,TUS,164.58,453
BUR,IAD,263.62,2279
BUR,CVG,419.14,1891
BUR,BUF,216.27,2207
BUR,ICT,171.62,1195
BUR,LBB,224.82,950
BUR,ALB,264.76,2457
BUR,CHS,271.13,2200
BUR,OKC,265.74,1181
BUR,HOU,230.83,1389
BUR,LIT,245.66,1488
BUR,BHM,194.17,1810
BUR,DAL,206.21,1243
BUR,MDW,226.44,1740
BUR,MSN,336.19,1676
BUR,ELP,148.7,715
BUR,BLI,268.08,1030
BUR,HRL,344,1351
BUR,AMA,252.63,949
BUR,MAF,259.98,949
GUM,HNL,755,3801
GUM,SPN,168.39,129
RDM,SFO,270.72,462
YAK,PHX,414.5,2199
YAK,SEA,301.2,1092
YAK,TUS,367.5,2308
YAK,ANC,216.88,373
YAK,JNU,183.47,198
YAK,CDV,190.17,213
BLI,LAX,126.48,1047
BLI,SAN,107.96,1142
BLI,SFO,114.93,771
BLI,LAS,123.07,954
BLI,DEN,77.31,1075
BLI,SEA,139.34,93
BLI,KOA,340.3,2732
BLI,SNA,213.79,1071
BLI,OGG,325.73,2681
BLI,OAK,104.58,764
BLI,PSP,128.18,1078
BLI,TUS,90.42,1299
BLI,SBA,265.64,1001
BLI,BUR,268.5,1030
BLI,AZA,123.61,1208
LGB,SFO,118.78,354
LGB,AUS,179.88,1226
LGB,BOS,244.96,2602
LGB,LAS,123.52,231
LGB,MCI,274.41,1353
LGB,FLL,219.85,2327
LGB,PHX,140.41,355
LGB,SLC,141.09,588
LGB,DEN,128.19,854
LGB,SEA,176.22,965
LGB,SMF,121.09,387
LGB,STL,328.29,1581
LGB,BOI,131.45,680
LGB,JFK,270.91,2465
LGB,OMA,397.19,1322
LGB,PDX,166.27,846
LGB,GEG,186.72,953
LGB,HDN,163.24,758
LGB,HNL,369.48,2569
LGB,SJC,120.99,324
LGB,RNO,140.89,402
LGB,OAK,118.85,353
LGB,BUF,151.4,2209
LGB,BZN,161.38,904
LGB,DAL,220.49,1232
LGB,MDW,199,1741
BQN,SFO,285.54,3566
BQN,DFW,125.95,2101
BQN,LAS,134.88,3155
BQN,MCO,173.22,1129
BQN,FLL,121.2,982
BQN,SLC,228.25,3060
BQN,JFK,218.73,1576
BQN,EWR,233.64,1585
DAB,ATL,205.72,366
DAB,BNA,227.78,580
DAB,JFK,189.34,891
DAB,ANC,654.85,3783
DAB,CID,261.5,1060
DAB,FAR,402,1489
HPN,ORD,318.03,738
HPN,TPA,249.56,1032
HPN,MCO,250.39,972
HPN,FLL,256.46,1097
HPN,PBI,300.99,1056
HPN,RSW,301.82,1102
HPN,ATL,258.26,780
HPN,OMA,269,1154
HPN,MOB,187,1082
ORH,MCO,194.86,1091
ORH,FLL,189.22,1211
ORH,JFK,88,150
SWF,MCO,212.84,989
SWF,FLL,216.27,1118
SWF,MYR,84.74,601
SWF,PGD,106.97,1101
SWF,PIE,113.43,1055
SWF,SFB,105.94,965
PSE,MCO,184.41,1179
PSE,JFK,199.12,1617
FAY,SAT,250.52,1205
FAY,ATL,152.67,331
FAY,IAH,186.46,1020
FAY,IAD,285,284
CHO,ORD,198,566
CHO,ATL,192.85,457
ABE,ORD,206.37,655
ABE,FLL,100.49,1041
ABE,ATL,243.15,692
ABE,PNS,254.72,963
ABE,MYR,83.24,518
ABE,PGD,111.64,1018
ABE,PIE,110.9,970
ABE,SFB,111.96,882
CAE,LGA,170.25,617
CAE,DFW,308.43,922
CAE,ATL,216.53,192
TRI,ATL,174.67,227
TRI,PIE,74.75,590
TRI,SFB,80.91,535
SGF,LAX,135.01,1423
SGF,LAS,118.64,1209
SGF,ATL,327,563
SGF,VPS,88.24,610
SGF,PGD,90.34,975
SGF,PIE,109.22,895
SGF,SFB,110.17,914
SGF,AZA,113.71,1066
ATW,TPA,261.77,1171
ATW,LAS,137.02,1510
ATW,MSP,254.79,236
ATW,DTW,331.3,296
ATW,ATL,264.66,765
ATW,BWI,377.5,705
ATW,PDX,336.97,1662
ATW,SRQ,290.29,1209
ATW,BIL,208.67,984
ATW,BZN,279.33,1110
ATW,EYW,363.91,1411
ATW,PGD,115.58,1250
ATW,PIE,114.98,1173
ATW,SFB,117.28,1141
ATW,AZA,142.83,1452
TYS,ORD,190.18,475
TYS,LAS,134.03,1739
TYS,MCO,86.86,532
TYS,FLL,106.62,708
TYS,MSP,309.5,792
TYS,DEN,108.42,1162
TYS,DTW,128,443
TYS,ATL,197.64,152
TYS,BWI,79.49,465
TYS,EWR,153.58,631
TYS,VPS,76.68,395
TYS,PGD,90.96,624
TYS,PIE,91.3,550
TYS,SFB,97.57,511
HRL,LAX,228.28,1349
HRL,SAN,256.6,1257
HRL,SFO,223.69,1644
HRL,AUS,172,273
HRL,ORD,99.47,1219
HRL,LGA,206.75,1691
HRL,TPA,220.63,939
HRL,LAS,200.24,1236
HRL,MCI,260.84,917
HRL,MCO,229.2,1016
HRL,FLL,383.1,1087
HRL,MSY,218.89,521
HRL,PHX,292.45,993
HRL,MEM,167,760
HRL,SJU,524,2090
HRL,MSP,179.84,1310
HRL,SAT,139.4,233
HRL,DEN,154.37,1023
HRL,SEA,199.17,1985
HRL,RDU,527.11,1298
HRL,SMF,312.56,1633
HRL,DTW,226.94,1369
